NUMERO;COD_USUARIO;FECHA_CREACION;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;PRECIO_CABANDES;HA_SIDO_CANCELADO;HA_SIDO_ENTREGADO;
4422037;'pa27@uniandes.edu.co';TO_DATE('2013-05-03','YYYY-MM-DD');TO_DATE('2013-05-13','YYYY-MM-DD');TO_DATE('2013-05-08','YYYY-MM-DD');106186;'No';'Si';
7651160;'yoje70@gmail.com';TO_DATE('2014-01-21','YYYY-MM-DD');TO_DATE('2014-01-29','YYYY-MM-DD');NULL;146861;'Si';'No';
9555159;'po51@uniandes.edu.co';TO_DATE('2013-11-16','YYYY-MM-DD');TO_DATE('2013-11-29','YYYY-MM-DD');TO_DATE('2013-12-01','YYYY-MM-DD');101862;'No';'Si';
1655298;'hu95@hotmail.com';TO_DATE('2014-02-17','YYYY-MM-DD');TO_DATE('2014-02-27','YYYY-MM-DD');NULL;105776;'No';'No';
7917887;'gi16@hotmail.com';TO_DATE('2013-08-30','YYYY-MM-DD');TO_DATE('2013-09-07','YYYY-MM-DD');NULL;215608;'No';'No';
5651110;'were97@gmail.com';TO_DATE('2013-09-24','YYYY-MM-DD');TO_DATE('2013-10-02','YYYY-MM-DD');TO_DATE('2013-09-27','YYYY-MM-DD');47920;'No';'Si';
8408267;'wi38@hotmail.com';TO_DATE('2013-09-05','YYYY-MM-DD');TO_DATE('2013-09-20','YYYY-MM-DD');NULL;129135;'No';'No';
2083820;'za13@uniandes.edu.co';TO_DATE('2013-09-26','YYYY-MM-DD');TO_DATE('2013-10-06','YYYY-MM-DD');TO_DATE('2013-10-05','YYYY-MM-DD');40749;'No';'Si';
7203140;'lu46@hotmail.com';TO_DATE('2014-04-05','YYYY-MM-DD');TO_DATE('2014-04-18','YYYY-MM-DD');NULL;86576;'No';'No';
7642493;'ju58@hotmail.com';TO_DATE('2013-09-11','YYYY-MM-DD');TO_DATE('2013-09-24','YYYY-MM-DD');NULL;290536;'Si';'No';
9902419;'mu83@uniandes.edu.co';TO_DATE('2013-08-17','YYYY-MM-DD');TO_DATE('2013-08-25','YYYY-MM-DD');NULL;87045;'No';'No';
8123087;'tagu2@hotmail.com';TO_DATE('2014-02-20','YYYY-MM-DD');TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-01','YYYY-MM-DD');166085;'No';'Si';
5497379;'sefi96@uniandes.edu.co';TO_DATE('2014-03-13','YYYY-MM-DD');TO_DATE('2014-03-22','YYYY-MM-DD');NULL;244008;'No';'No';
537071;'pu23@uniandes.edu.co';TO_DATE('2014-03-25','YYYY-MM-DD');TO_DATE('2014-04-08','YYYY-MM-DD');TO_DATE('2014-04-13','YYYY-MM-DD');42594;'No';'Si';
9282045;'xu36@hotmail.com';TO_DATE('2014-02-25','YYYY-MM-DD');TO_DATE('2014-03-09','YYYY-MM-DD');NULL;61683;'No';'No';
36581;'cixo49@uniandes.edu.co';TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-20','YYYY-MM-DD');NULL;117890;'Si';'No';
9256915;'muya9@gmail.com';TO_DATE('2013-11-04','YYYY-MM-DD');TO_DATE('2013-11-13','YYYY-MM-DD');NULL;238810;'Si';'No';
8563282;'mari39@gmail.com';TO_DATE('2013-09-04','YYYY-MM-DD');TO_DATE('2013-09-17','YYYY-MM-DD');NULL;76908;'No';'No';
3770255;'yili32@yahoo.com';TO_DATE('2014-02-13','YYYY-MM-DD');TO_DATE('2014-02-28','YYYY-MM-DD');TO_DATE('2014-03-03','YYYY-MM-DD');248294;'No';'Si';
2198158;'vefi41@uniandes.edu.co';TO_DATE('2013-05-21','YYYY-MM-DD');TO_DATE('2013-05-28','YYYY-MM-DD');NULL;26441;'No';'No';
3364587;'de3@hotmail.com';TO_DATE('2013-09-15','YYYY-MM-DD');TO_DATE('2013-09-28','YYYY-MM-DD');NULL;25602;'No';'No';
5438122;'kisi13@gmail.com';TO_DATE('2014-02-09','YYYY-MM-DD');TO_DATE('2014-02-21','YYYY-MM-DD');NULL;156673;'No';'No';
5160512;'mila8@hotmail.com';TO_DATE('2013-11-07','YYYY-MM-DD');TO_DATE('2013-11-18','YYYY-MM-DD');NULL;299041;'Si';'No';
8617507;'goqe21@uniandes.edu.co';TO_DATE('2013-07-20','YYYY-MM-DD');TO_DATE('2013-08-02','YYYY-MM-DD');NULL;207444;'No';'No';
5031723;'gadu16@uniandes.edu.co';TO_DATE('2013-11-21','YYYY-MM-DD');TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-10','YYYY-MM-DD');223749;'No';'Si';
4791183;'li34@yahoo.com';TO_DATE('2014-04-18','YYYY-MM-DD');TO_DATE('2014-04-30','YYYY-MM-DD');TO_DATE('2014-05-03','YYYY-MM-DD');233815;'No';'Si';
2334980;'na42@gmail.com';TO_DATE('2014-01-02','YYYY-MM-DD');TO_DATE('2014-01-12','YYYY-MM-DD');NULL;205836;'No';'No';
7188516;'fa32@gmail.com';TO_DATE('2013-09-10','YYYY-MM-DD');TO_DATE('2013-09-22','YYYY-MM-DD');TO_DATE('2013-09-26','YYYY-MM-DD');286492;'No';'Si';
8059438;'hedi48@hotmail.com';TO_DATE('2013-05-20','YYYY-MM-DD');TO_DATE('2013-06-04','YYYY-MM-DD');NULL;24561;'Si';'No';
3355117;'sewo26@hotmail.com';TO_DATE('2013-07-29','YYYY-MM-DD');TO_DATE('2013-08-05','YYYY-MM-DD');TO_DATE('2013-08-08','YYYY-MM-DD');155915;'No';'Si';
1609237;'xeju37@hotmail.com';TO_DATE('2014-02-19','YYYY-MM-DD');TO_DATE('2014-03-04','YYYY-MM-DD');NULL;245394;'Si';'No';
1928447;'toka8@uniandes.edu.co';TO_DATE('2013-12-29','YYYY-MM-DD');TO_DATE('2014-01-07','YYYY-MM-DD');TO_DATE('2014-01-03','YYYY-MM-DD');44170;'No';'Si';
457007;'beco57@hotmail.com';TO_DATE('2013-06-18','YYYY-MM-DD');TO_DATE('2013-06-30','YYYY-MM-DD');TO_DATE('2013-07-01','YYYY-MM-DD');19563;'No';'Si';
9504542;'lifu50@gmail.com';TO_DATE('2013-04-21','YYYY-MM-DD');TO_DATE('2013-04-29','YYYY-MM-DD');TO_DATE('2013-04-30','YYYY-MM-DD');152494;'No';'Si';
3689004;'su9@uniandes.edu.co';TO_DATE('2014-03-03','YYYY-MM-DD');TO_DATE('2014-03-15','YYYY-MM-DD');NULL;35597;'No';'No';
260364;'yeha18@hotmail.com';TO_DATE('2013-10-05','YYYY-MM-DD');TO_DATE('2013-10-15','YYYY-MM-DD');NULL;278050;'Si';'No';
405345;'xoba38@hotmail.com';TO_DATE('2013-09-28','YYYY-MM-DD');TO_DATE('2013-10-07','YYYY-MM-DD');NULL;278729;'No';'No';
7795935;'zela47@gmail.com';TO_DATE('2013-09-10','YYYY-MM-DD');TO_DATE('2013-09-23','YYYY-MM-DD');NULL;294409;'No';'No';
321538;'tono22@gmail.com';TO_DATE('2013-12-03','YYYY-MM-DD');TO_DATE('2013-12-12','YYYY-MM-DD');TO_DATE('2013-12-09','YYYY-MM-DD');146020;'No';'Si';
3928908;'keta84@uniandes.edu.co';TO_DATE('2013-09-29','YYYY-MM-DD');TO_DATE('2013-10-06','YYYY-MM-DD');NULL;220112;'No';'No';
2135376;'pu67@hotmail.com';TO_DATE('2014-04-08','YYYY-MM-DD');TO_DATE('2014-04-16','YYYY-MM-DD');NULL;185031;'No';'No';
2061557;'ziqo5@uniandes.edu.co';TO_DATE('2013-04-27','YYYY-MM-DD');TO_DATE('2013-05-11','YYYY-MM-DD');NULL;150712;'Si';'No';
2106980;'deqi28@hotmail.com';TO_DATE('2013-07-23','YYYY-MM-DD');TO_DATE('2013-08-02','YYYY-MM-DD');NULL;173258;'Si';'No';
5002801;'ja49@hotmail.com';TO_DATE('2014-01-31','YYYY-MM-DD');TO_DATE('2014-02-07','YYYY-MM-DD');NULL;181555;'No';'No';
1782431;'hobe65@gmail.com';TO_DATE('2013-08-28','YYYY-MM-DD');TO_DATE('2013-09-09','YYYY-MM-DD');TO_DATE('2013-09-04','YYYY-MM-DD');239201;'No';'Si';
9292503;'qeba83@uniandes.edu.co';TO_DATE('2013-09-13','YYYY-MM-DD');TO_DATE('2013-09-28','YYYY-MM-DD');NULL;219051;'No';'No';
6728757;'pi88@uniandes.edu.co';TO_DATE('2013-07-21','YYYY-MM-DD');TO_DATE('2013-07-30','YYYY-MM-DD');TO_DATE('2013-08-04','YYYY-MM-DD');194005;'No';'Si';
1807077;'do23@gmail.com';TO_DATE('2013-07-02','YYYY-MM-DD');TO_DATE('2013-07-16','YYYY-MM-DD');NULL;91818;'No';'No';
1977014;'ro16@yahoo.com';TO_DATE('2014-02-07','YYYY-MM-DD');TO_DATE('2014-02-16','YYYY-MM-DD');TO_DATE('2014-02-21','YYYY-MM-DD');299800;'No';'Si';
1350795;'ze84@gmail.com';TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-23','YYYY-MM-DD');NULL;178805;'Si';'No';
4331655;'su92@hotmail.com';TO_DATE('2014-04-14','YYYY-MM-DD');TO_DATE('2014-04-24','YYYY-MM-DD');NULL;232127;'Si';'No';
1894984;'ha76@uniandes.edu.co';TO_DATE('2014-01-16','YYYY-MM-DD');TO_DATE('2014-01-27','YYYY-MM-DD');TO_DATE('2014-01-24','YYYY-MM-DD');235352;'No';'Si';
3421376;'pu82@hotmail.com';TO_DATE('2013-08-29','YYYY-MM-DD');TO_DATE('2013-09-05','YYYY-MM-DD');TO_DATE('2013-09-08','YYYY-MM-DD');44971;'No';'Si';
3040510;'wo79@yahoo.com';TO_DATE('2013-06-08','YYYY-MM-DD');TO_DATE('2013-06-16','YYYY-MM-DD');NULL;261920;'Si';'No';
4630744;'hi44@uniandes.edu.co';TO_DATE('2014-02-20','YYYY-MM-DD');TO_DATE('2014-03-03','YYYY-MM-DD');NULL;139228;'No';'No';
9391286;'jove95@gmail.com';TO_DATE('2013-07-26','YYYY-MM-DD');TO_DATE('2013-08-09','YYYY-MM-DD');NULL;105157;'Si';'No';
4356773;'kawe11@hotmail.com';TO_DATE('2013-11-16','YYYY-MM-DD');TO_DATE('2013-11-23','YYYY-MM-DD');TO_DATE('2013-11-28','YYYY-MM-DD');86507;'No';'Si';
8774102;'lesa20@yahoo.com';TO_DATE('2013-06-08','YYYY-MM-DD');TO_DATE('2013-06-15','YYYY-MM-DD');NULL;20722;'No';'No';
764475;'guqa18@gmail.com';TO_DATE('2013-05-06','YYYY-MM-DD');TO_DATE('2013-05-19','YYYY-MM-DD');TO_DATE('2013-05-19','YYYY-MM-DD');141530;'No';'Si';
6822817;'sa95@yahoo.com';TO_DATE('2014-03-04','YYYY-MM-DD');TO_DATE('2014-03-18','YYYY-MM-DD');TO_DATE('2014-03-15','YYYY-MM-DD');180756;'No';'Si';
939563;'we15@uniandes.edu.co';TO_DATE('2013-08-05','YYYY-MM-DD');TO_DATE('2013-08-12','YYYY-MM-DD');TO_DATE('2013-08-11','YYYY-MM-DD');179519;'No';'Si';
5526790;'neyi90@uniandes.edu.co';TO_DATE('2013-07-27','YYYY-MM-DD');TO_DATE('2013-08-05','YYYY-MM-DD');TO_DATE('2013-08-04','YYYY-MM-DD');180952;'No';'Si';
7820001;'bopu3@hotmail.com';TO_DATE('2013-12-22','YYYY-MM-DD');TO_DATE('2014-01-06','YYYY-MM-DD');TO_DATE('2014-01-04','YYYY-MM-DD');116511;'No';'Si';
1824418;'qa87@uniandes.edu.co';TO_DATE('2013-09-25','YYYY-MM-DD');TO_DATE('2013-10-06','YYYY-MM-DD');NULL;136641;'No';'No';
6315182;'gixi64@hotmail.com';TO_DATE('2013-05-27','YYYY-MM-DD');TO_DATE('2013-06-11','YYYY-MM-DD');NULL;13602;'No';'No';
4555676;'mowo34@yahoo.com';TO_DATE('2013-06-20','YYYY-MM-DD');TO_DATE('2013-07-01','YYYY-MM-DD');NULL;217476;'Si';'No';
9621363;'ci69@uniandes.edu.co';TO_DATE('2013-09-04','YYYY-MM-DD');TO_DATE('2013-09-12','YYYY-MM-DD');NULL;281164;'No';'No';
9786660;'vaye17@uniandes.edu.co';TO_DATE('2014-01-10','YYYY-MM-DD');TO_DATE('2014-01-19','YYYY-MM-DD');TO_DATE('2014-01-17','YYYY-MM-DD');145693;'No';'Si';
4477260;'runa80@gmail.com';TO_DATE('2013-06-14','YYYY-MM-DD');TO_DATE('2013-06-24','YYYY-MM-DD');NULL;195402;'Si';'No';
5868551;'no97@hotmail.com';TO_DATE('2013-05-21','YYYY-MM-DD');TO_DATE('2013-06-03','YYYY-MM-DD');TO_DATE('2013-06-03','YYYY-MM-DD');51885;'No';'Si';
6133244;'cono50@yahoo.com';TO_DATE('2013-05-23','YYYY-MM-DD');TO_DATE('2013-06-04','YYYY-MM-DD');NULL;101576;'Si';'No';
5234135;'cofu89@gmail.com';TO_DATE('2013-07-06','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');TO_DATE('2013-07-18','YYYY-MM-DD');211481;'No';'Si';
490087;'qa19@uniandes.edu.co';TO_DATE('2014-03-06','YYYY-MM-DD');TO_DATE('2014-03-18','YYYY-MM-DD');NULL;87252;'No';'No';
4310;'jami48@uniandes.edu.co';TO_DATE('2014-04-10','YYYY-MM-DD');TO_DATE('2014-04-25','YYYY-MM-DD');NULL;116384;'No';'No';
2583962;'roqa44@hotmail.com';TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-16','YYYY-MM-DD');NULL;103138;'Si';'No';
6285895;'poze14@gmail.com';TO_DATE('2013-10-20','YYYY-MM-DD');TO_DATE('2013-10-31','YYYY-MM-DD');NULL;154470;'No';'No';
5024006;'je79@uniandes.edu.co';TO_DATE('2013-05-08','YYYY-MM-DD');TO_DATE('2013-05-20','YYYY-MM-DD');NULL;123506;'No';'No';
3225148;'loha50@hotmail.com';TO_DATE('2013-06-15','YYYY-MM-DD');TO_DATE('2013-06-23','YYYY-MM-DD');NULL;170223;'Si';'No';
8045083;'doki82@uniandes.edu.co';TO_DATE('2013-12-08','YYYY-MM-DD');TO_DATE('2013-12-19','YYYY-MM-DD');NULL;205983;'Si';'No';
5087945;'qi75@hotmail.com';TO_DATE('2014-04-04','YYYY-MM-DD');TO_DATE('2014-04-13','YYYY-MM-DD');NULL;115703;'No';'No';
2457767;'to16@gmail.com';TO_DATE('2013-05-08','YYYY-MM-DD');TO_DATE('2013-05-17','YYYY-MM-DD');NULL;222113;'Si';'No';
757054;'pa71@gmail.com';TO_DATE('2013-12-26','YYYY-MM-DD');TO_DATE('2014-01-10','YYYY-MM-DD');NULL;208869;'No';'No';
3061621;'qaci96@uniandes.edu.co';TO_DATE('2013-11-30','YYYY-MM-DD');TO_DATE('2013-12-10','YYYY-MM-DD');TO_DATE('2013-12-08','YYYY-MM-DD');103884;'No';'Si';
6872853;'beci36@yahoo.com';TO_DATE('2013-06-16','YYYY-MM-DD');TO_DATE('2013-06-27','YYYY-MM-DD');TO_DATE('2013-06-22','YYYY-MM-DD');236022;'No';'Si';
8724117;'fo19@gmail.com';TO_DATE('2013-11-19','YYYY-MM-DD');TO_DATE('2013-12-01','YYYY-MM-DD');TO_DATE('2013-12-01','YYYY-MM-DD');291160;'No';'Si';
7725069;'zete13@yahoo.com';TO_DATE('2013-09-17','YYYY-MM-DD');TO_DATE('2013-09-27','YYYY-MM-DD');NULL;264359;'No';'No';
1749855;'gi94@yahoo.com';TO_DATE('2013-07-05','YYYY-MM-DD');TO_DATE('2013-07-12','YYYY-MM-DD');TO_DATE('2013-07-10','YYYY-MM-DD');190466;'No';'Si';
2687679;'ma15@yahoo.com';TO_DATE('2014-01-26','YYYY-MM-DD');TO_DATE('2014-02-05','YYYY-MM-DD');TO_DATE('2014-02-06','YYYY-MM-DD');279867;'No';'Si';
4797220;'koju99@hotmail.com';TO_DATE('2013-09-09','YYYY-MM-DD');TO_DATE('2013-09-20','YYYY-MM-DD');TO_DATE('2013-09-15','YYYY-MM-DD');95893;'No';'Si';
8763375;'toxe13@yahoo.com';TO_DATE('2013-09-29','YYYY-MM-DD');TO_DATE('2013-10-12','YYYY-MM-DD');TO_DATE('2013-10-16','YYYY-MM-DD');160344;'No';'Si';
3036250;'tila71@uniandes.edu.co';TO_DATE('2014-02-07','YYYY-MM-DD');TO_DATE('2014-02-16','YYYY-MM-DD');NULL;23864;'No';'No';
4686681;'fo12@gmail.com';TO_DATE('2013-10-18','YYYY-MM-DD');TO_DATE('2013-10-28','YYYY-MM-DD');TO_DATE('2013-10-27','YYYY-MM-DD');276016;'No';'Si';
682013;'tu24@yahoo.com';TO_DATE('2014-01-22','YYYY-MM-DD');TO_DATE('2014-01-29','YYYY-MM-DD');TO_DATE('2014-01-29','YYYY-MM-DD');104038;'No';'Si';
9374598;'zeke78@hotmail.com';TO_DATE('2014-01-12','YYYY-MM-DD');TO_DATE('2014-01-26','YYYY-MM-DD');NULL;80812;'Si';'No';
1591624;'cego50@uniandes.edu.co';TO_DATE('2013-12-08','YYYY-MM-DD');TO_DATE('2013-12-17','YYYY-MM-DD');NULL;133995;'No';'No';
1647258;'yeza60@gmail.com';TO_DATE('2013-12-21','YYYY-MM-DD');TO_DATE('2013-12-29','YYYY-MM-DD');NULL;143383;'No';'No';
3230426;'ke60@hotmail.com';TO_DATE('2013-12-23','YYYY-MM-DD');TO_DATE('2014-01-05','YYYY-MM-DD');NULL;179322;'Si';'No';
5593082;'zi92@uniandes.edu.co';TO_DATE('2014-04-10','YYYY-MM-DD');TO_DATE('2014-04-21','YYYY-MM-DD');TO_DATE('2014-04-26','YYYY-MM-DD');219123;'No';'Si';
2548288;'niqu64@hotmail.com';TO_DATE('2013-05-06','YYYY-MM-DD');TO_DATE('2013-05-14','YYYY-MM-DD');NULL;171075;'Si';'No';
7016157;'nu13@uniandes.edu.co';TO_DATE('2014-02-03','YYYY-MM-DD');TO_DATE('2014-02-11','YYYY-MM-DD');TO_DATE('2014-02-10','YYYY-MM-DD');43817;'No';'Si';
2265111;'ne30@gmail.com';TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-19','YYYY-MM-DD');NULL;42647;'No';'No';
2735781;'bico12@yahoo.com';TO_DATE('2013-04-26','YYYY-MM-DD');TO_DATE('2013-05-09','YYYY-MM-DD');TO_DATE('2013-05-07','YYYY-MM-DD');63882;'No';'Si';
2973098;'ha63@yahoo.com';TO_DATE('2014-02-19','YYYY-MM-DD');TO_DATE('2014-03-01','YYYY-MM-DD');NULL;24262;'Si';'No';
697170;'baje78@hotmail.com';TO_DATE('2013-06-14','YYYY-MM-DD');TO_DATE('2013-06-26','YYYY-MM-DD');TO_DATE('2013-06-30','YYYY-MM-DD');162662;'No';'Si';
4824655;'xo51@uniandes.edu.co';TO_DATE('2013-04-21','YYYY-MM-DD');TO_DATE('2013-05-04','YYYY-MM-DD');NULL;92275;'No';'No';
7250624;'bena78@gmail.com';TO_DATE('2013-06-01','YYYY-MM-DD');TO_DATE('2013-06-16','YYYY-MM-DD');TO_DATE('2013-06-15','YYYY-MM-DD');284913;'No';'Si';
495663;'nene6@uniandes.edu.co';TO_DATE('2013-08-22','YYYY-MM-DD');TO_DATE('2013-08-29','YYYY-MM-DD');NULL;131506;'Si';'No';
946419;'libe69@gmail.com';TO_DATE('2014-03-13','YYYY-MM-DD');TO_DATE('2014-03-26','YYYY-MM-DD');TO_DATE('2014-03-29','YYYY-MM-DD');11967;'No';'Si';
3677323;'me20@gmail.com';TO_DATE('2013-06-27','YYYY-MM-DD');TO_DATE('2013-07-09','YYYY-MM-DD');TO_DATE('2013-07-08','YYYY-MM-DD');213771;'No';'Si';
7982213;'yugo6@uniandes.edu.co';TO_DATE('2013-10-05','YYYY-MM-DD');TO_DATE('2013-10-15','YYYY-MM-DD');TO_DATE('2013-10-17','YYYY-MM-DD');248778;'No';'Si';
545870;'jove95@gmail.com';TO_DATE('2013-05-18','YYYY-MM-DD');TO_DATE('2013-06-01','YYYY-MM-DD');TO_DATE('2013-05-29','YYYY-MM-DD');238820;'No';'Si';
7165928;'za73@gmail.com';TO_DATE('2013-10-05','YYYY-MM-DD');TO_DATE('2013-10-12','YYYY-MM-DD');TO_DATE('2013-10-16','YYYY-MM-DD');210681;'No';'Si';
9449291;'ra48@gmail.com';TO_DATE('2014-04-17','YYYY-MM-DD');TO_DATE('2014-04-27','YYYY-MM-DD');NULL;51319;'Si';'No';
9222370;'xo70@yahoo.com';TO_DATE('2013-11-18','YYYY-MM-DD');TO_DATE('2013-11-29','YYYY-MM-DD');NULL;22901;'Si';'No';
9431696;'fiva89@gmail.com';TO_DATE('2013-11-21','YYYY-MM-DD');TO_DATE('2013-11-30','YYYY-MM-DD');NULL;227621;'No';'No';
7545159;'zama88@yahoo.com';TO_DATE('2014-03-14','YYYY-MM-DD');TO_DATE('2014-03-22','YYYY-MM-DD');NULL;130431;'No';'No';
8783878;'xise6@uniandes.edu.co';TO_DATE('2014-01-06','YYYY-MM-DD');TO_DATE('2014-01-21','YYYY-MM-DD');TO_DATE('2014-01-20','YYYY-MM-DD');244827;'No';'Si';
6611625;'budi58@hotmail.com';TO_DATE('2014-02-15','YYYY-MM-DD');TO_DATE('2014-03-02','YYYY-MM-DD');NULL;130346;'No';'No';
6766640;'ta63@yahoo.com';TO_DATE('2013-06-03','YYYY-MM-DD');TO_DATE('2013-06-15','YYYY-MM-DD');TO_DATE('2013-06-17','YYYY-MM-DD');110303;'No';'Si';
9267400;'taci33@hotmail.com';TO_DATE('2013-09-26','YYYY-MM-DD');TO_DATE('2013-10-10','YYYY-MM-DD');NULL;59579;'No';'No';
2423289;'pugo31@gmail.com';TO_DATE('2013-08-12','YYYY-MM-DD');TO_DATE('2013-08-19','YYYY-MM-DD');NULL;271314;'Si';'No';
4765776;'hu65@hotmail.com';TO_DATE('2013-06-02','YYYY-MM-DD');TO_DATE('2013-06-13','YYYY-MM-DD');NULL;282741;'No';'No';
1578973;'yibi83@uniandes.edu.co';TO_DATE('2013-06-25','YYYY-MM-DD');TO_DATE('2013-07-04','YYYY-MM-DD');NULL;168432;'Si';'No';
1371722;'risi44@gmail.com';TO_DATE('2013-07-23','YYYY-MM-DD');TO_DATE('2013-07-31','YYYY-MM-DD');NULL;163728;'No';'No';
3571040;'zete13@yahoo.com';TO_DATE('2013-11-07','YYYY-MM-DD');TO_DATE('2013-11-15','YYYY-MM-DD');NULL;91818;'No';'No';
2487719;'yoho34@gmail.com';TO_DATE('2013-08-19','YYYY-MM-DD');TO_DATE('2013-08-31','YYYY-MM-DD');NULL;92211;'Si';'No';
3028324;'pe99@uniandes.edu.co';TO_DATE('2013-04-23','YYYY-MM-DD');TO_DATE('2013-05-07','YYYY-MM-DD');NULL;252838;'No';'No';
8142156;'do23@gmail.com';TO_DATE('2013-09-01','YYYY-MM-DD');TO_DATE('2013-09-09','YYYY-MM-DD');TO_DATE('2013-09-08','YYYY-MM-DD');96693;'No';'Si';
5027849;'vafu77@uniandes.edu.co';TO_DATE('2013-12-17','YYYY-MM-DD');TO_DATE('2013-12-28','YYYY-MM-DD');TO_DATE('2013-12-30','YYYY-MM-DD');161747;'No';'Si';
2657070;'xaxi86@gmail.com';TO_DATE('2013-07-14','YYYY-MM-DD');TO_DATE('2013-07-22','YYYY-MM-DD');TO_DATE('2013-07-22','YYYY-MM-DD');195028;'No';'Si';
5770309;'nese78@uniandes.edu.co';TO_DATE('2013-06-04','YYYY-MM-DD');TO_DATE('2013-06-14','YYYY-MM-DD');TO_DATE('2013-06-18','YYYY-MM-DD');10592;'No';'Si';
175602;'padu16@gmail.com';TO_DATE('2013-12-28','YYYY-MM-DD');TO_DATE('2014-01-11','YYYY-MM-DD');TO_DATE('2014-01-16','YYYY-MM-DD');199982;'No';'Si';
9075985;'ho25@hotmail.com';TO_DATE('2014-01-06','YYYY-MM-DD');TO_DATE('2014-01-17','YYYY-MM-DD');NULL;116843;'No';'No';
2138949;'ra72@hotmail.com';TO_DATE('2014-01-24','YYYY-MM-DD');TO_DATE('2014-02-06','YYYY-MM-DD');NULL;160830;'Si';'No';
2770536;'ze48@yahoo.com';TO_DATE('2014-03-28','YYYY-MM-DD');TO_DATE('2014-04-04','YYYY-MM-DD');NULL;206130;'Si';'No';
29849;'ze75@hotmail.com';TO_DATE('2013-09-08','YYYY-MM-DD');TO_DATE('2013-09-18','YYYY-MM-DD');NULL;49072;'No';'No';
7879070;'po89@hotmail.com';TO_DATE('2013-11-28','YYYY-MM-DD');TO_DATE('2013-12-08','YYYY-MM-DD');NULL;67135;'No';'No';
2304260;'we12@gmail.com';TO_DATE('2014-03-27','YYYY-MM-DD');TO_DATE('2014-04-03','YYYY-MM-DD');NULL;259451;'No';'No';
7174501;'du28@uniandes.edu.co';TO_DATE('2013-07-05','YYYY-MM-DD');TO_DATE('2013-07-19','YYYY-MM-DD');NULL;186336;'Si';'No';
7001557;'ko73@uniandes.edu.co';TO_DATE('2014-04-05','YYYY-MM-DD');TO_DATE('2014-04-15','YYYY-MM-DD');TO_DATE('2014-04-20','YYYY-MM-DD');166555;'No';'Si';
1205347;'de83@gmail.com';TO_DATE('2014-03-03','YYYY-MM-DD');TO_DATE('2014-03-10','YYYY-MM-DD');TO_DATE('2014-03-15','YYYY-MM-DD');274764;'No';'Si';
7426438;'zenu43@hotmail.com';TO_DATE('2013-05-04','YYYY-MM-DD');TO_DATE('2013-05-12','YYYY-MM-DD');TO_DATE('2013-05-09','YYYY-MM-DD');277637;'No';'Si';
5983889;'moru28@uniandes.edu.co';TO_DATE('2014-02-07','YYYY-MM-DD');TO_DATE('2014-02-15','YYYY-MM-DD');NULL;178632;'No';'No';
277008;'leye93@uniandes.edu.co';TO_DATE('2014-03-09','YYYY-MM-DD');TO_DATE('2014-03-22','YYYY-MM-DD');TO_DATE('2014-03-17','YYYY-MM-DD');217126;'No';'Si';
3999419;'qa74@uniandes.edu.co';TO_DATE('2013-09-07','YYYY-MM-DD');TO_DATE('2013-09-15','YYYY-MM-DD');TO_DATE('2013-09-10','YYYY-MM-DD');140209;'No';'Si';
7322730;'ya93@uniandes.edu.co';TO_DATE('2013-11-15','YYYY-MM-DD');TO_DATE('2013-11-29','YYYY-MM-DD');NULL;177074;'No';'No';
9114754;'mo74@hotmail.com';TO_DATE('2013-06-18','YYYY-MM-DD');TO_DATE('2013-07-02','YYYY-MM-DD');NULL;253665;'Si';'No';
2547510;'gagi14@gmail.com';TO_DATE('2013-12-28','YYYY-MM-DD');TO_DATE('2014-01-05','YYYY-MM-DD');TO_DATE('2014-01-10','YYYY-MM-DD');244722;'No';'Si';
6688212;'gixi51@yahoo.com';TO_DATE('2014-03-03','YYYY-MM-DD');TO_DATE('2014-03-16','YYYY-MM-DD');NULL;28460;'Si';'No';
1314140;'ki74@yahoo.com';TO_DATE('2013-06-13','YYYY-MM-DD');TO_DATE('2013-06-24','YYYY-MM-DD');TO_DATE('2013-06-25','YYYY-MM-DD');70701;'No';'Si';
8188918;'bexo33@yahoo.com';TO_DATE('2013-08-14','YYYY-MM-DD');TO_DATE('2013-08-27','YYYY-MM-DD');NULL;151039;'Si';'No';
2929824;'rofa84@gmail.com';TO_DATE('2013-06-07','YYYY-MM-DD');TO_DATE('2013-06-17','YYYY-MM-DD');NULL;40925;'Si';'No';
5896706;'deqa84@yahoo.com';TO_DATE('2013-10-17','YYYY-MM-DD');TO_DATE('2013-10-24','YYYY-MM-DD');TO_DATE('2013-10-21','YYYY-MM-DD');145432;'No';'Si';
952675;'ke10@gmail.com';TO_DATE('2013-12-23','YYYY-MM-DD');TO_DATE('2014-01-05','YYYY-MM-DD');TO_DATE('2014-01-08','YYYY-MM-DD');45938;'No';'Si';
