ID;COD_ADMINISTRADOR;
6167;'gi36@uniandes.edu.co';
6168;'qobu9@uniandes.edu.co';
6169;'pu68@gmail.com';
6170;'vuce32@yahoo.com';
6171;'yi58@yahoo.com';
6172;'va46@gmail.com';
6173;'wi36@uniandes.edu.co';
6174;'lo4@uniandes.edu.co';
6175;'se87@uniandes.edu.co';
6176;'pebo19@yahoo.com';
6177;'suli46@yahoo.com';
6178;'yibi83@uniandes.edu.co';
6179;'xu3@gmail.com';
6180;'zuro26@hotmail.com';
6181;'cu70@yahoo.com';
6182;'qote45@hotmail.com';
6183;'ra48@hotmail.com';
6184;'vawa91@hotmail.com';
6185;'cafi17@hotmail.com';
6186;'dewa84@gmail.com';
6187;'ceha51@gmail.com';
6188;'lo5@yahoo.com';
6189;'yo99@hotmail.com';
6190;'gequ78@uniandes.edu.co';
6191;'jare36@gmail.com';
6192;'galo63@hotmail.com';
6193;'fege49@yahoo.com';
6194;'do68@gmail.com';
6195;'ra44@gmail.com';
6196;'se69@uniandes.edu.co';
6197;'ve64@hotmail.com';
6198;'lo82@hotmail.com';
6199;'rize42@hotmail.com';
6200;'hava8@uniandes.edu.co';
6201;'capo74@uniandes.edu.co';
6202;'qivu92@gmail.com';
6203;'zuke42@hotmail.com';
6204;'dasu45@uniandes.edu.co';
6205;'gugi67@gmail.com';
6206;'so29@uniandes.edu.co';
6207;'tehi19@gmail.com';
6208;'ja90@yahoo.com';
6209;'si15@uniandes.edu.co';
6210;'mabo2@hotmail.com';
6211;'pa19@gmail.com';
6212;'biqi86@uniandes.edu.co';
6213;'hi35@uniandes.edu.co';
6214;'ga48@gmail.com';
6215;'hiqi61@yahoo.com';
6216;'keti12@hotmail.com';
6217;'joja82@gmail.com';
6218;'pe67@hotmail.com';
6219;'lo40@gmail.com';
6220;'hana11@uniandes.edu.co';
6221;'ju55@yahoo.com';
6222;'yive45@uniandes.edu.co';
6223;'xexo27@hotmail.com';
6224;'qege71@uniandes.edu.co';
6225;'mira94@uniandes.edu.co';
6226;'yi23@gmail.com';
6227;'nu36@gmail.com';
6228;'hoyi84@uniandes.edu.co';
6229;'lu8@gmail.com';
6230;'sune42@uniandes.edu.co';
6231;'pave45@gmail.com';
6232;'no51@hotmail.com';
6233;'be85@yahoo.com';
6234;'vi78@yahoo.com';
6235;'yu94@uniandes.edu.co';
6236;'wo36@yahoo.com';
6237;'ga31@uniandes.edu.co';
6238;'zu60@hotmail.com';
6239;'muza42@uniandes.edu.co';
6240;'yo80@yahoo.com';
6241;'vuta82@gmail.com';
6242;'xi30@hotmail.com';
6243;'giha19@gmail.com';
6244;'bo35@yahoo.com';
6245;'tefo85@uniandes.edu.co';
6246;'li27@uniandes.edu.co';
6247;'fuhi1@uniandes.edu.co';
6248;'vupa98@uniandes.edu.co';
6249;'luqa44@hotmail.com';
6250;'nihu87@hotmail.com';
6251;'co73@hotmail.com';
6252;'mo17@gmail.com';
6253;'je52@gmail.com';
6254;'ciso34@hotmail.com';
6255;'wefu25@hotmail.com';
6256;'peja95@gmail.com';
6257;'boyi40@hotmail.com';
6258;'se72@yahoo.com';
6259;'po19@gmail.com';
6260;'me23@uniandes.edu.co';
6261;'po66@uniandes.edu.co';
6262;'yihu6@hotmail.com';
6263;'wa16@yahoo.com';
6264;'bo1@gmail.com';
6265;'hile38@hotmail.com';
6266;'wayi9@hotmail.com';
6267;'xo44@hotmail.com';
6268;'mi61@gmail.com';
6269;'zi16@hotmail.com';
6270;'zela47@gmail.com';
6271;'zohu39@gmail.com';
6272;'gi80@hotmail.com';
6273;'yoca60@uniandes.edu.co';
6274;'quyo52@uniandes.edu.co';
6275;'da30@yahoo.com';
6276;'zo70@hotmail.com';
6277;'du75@hotmail.com';
6278;'yoji59@uniandes.edu.co';
6279;'ha18@yahoo.com';
6280;'fe98@yahoo.com';
6281;'le48@yahoo.com';
6282;'xeju37@hotmail.com';
6283;'xito90@yahoo.com';
6284;'guxu50@gmail.com';
6285;'zibu65@hotmail.com';
6286;'zage94@yahoo.com';
6287;'dima2@hotmail.com';
6288;'wa18@gmail.com';
6289;'cuzu4@yahoo.com';
6290;'da11@hotmail.com';
6291;'cu59@gmail.com';
6292;'wa11@gmail.com';
6293;'nace51@yahoo.com';
6294;'hope92@gmail.com';
6295;'some66@hotmail.com';
6296;'puxa47@hotmail.com';
6297;'rexi38@gmail.com';
6298;'qi40@yahoo.com';
6299;'me1@uniandes.edu.co';
6300;'ju41@hotmail.com';
6301;'jiyu9@hotmail.com';
6302;'ri96@yahoo.com';
6303;'ca50@yahoo.com';
6304;'wo11@uniandes.edu.co';
6305;'faka13@yahoo.com';
6306;'fo5@gmail.com';
6307;'za19@hotmail.com';
6308;'ji59@hotmail.com';
6309;'kipu68@gmail.com';
6310;'qu52@gmail.com';
6311;'gi71@gmail.com';
6312;'qa87@yahoo.com';
6313;'wa23@uniandes.edu.co';
6314;'zexe4@hotmail.com';
6315;'xi40@yahoo.com';
6316;'ci95@uniandes.edu.co';
6317;'ze46@hotmail.com';
6318;'pe47@uniandes.edu.co';
6319;'daku19@hotmail.com';
6320;'taxo24@hotmail.com';
6321;'sori61@uniandes.edu.co';
6322;'tu42@yahoo.com';
6323;'ci69@uniandes.edu.co';
6324;'qotu97@uniandes.edu.co';
6325;'gu12@uniandes.edu.co';
6326;'za28@gmail.com';
6327;'cuya40@uniandes.edu.co';
6328;'re41@yahoo.com';
6329;'zaxu53@uniandes.edu.co';
6330;'vagu9@gmail.com';
6331;'jexi68@uniandes.edu.co';
6332;'juci85@hotmail.com';
6333;'kimu18@yahoo.com';
6334;'gi79@gmail.com';
6335;'ye15@uniandes.edu.co';
6336;'ko42@gmail.com';
6337;'wu45@uniandes.edu.co';
6338;'wi22@hotmail.com';
6339;'fi76@gmail.com';
6340;'qi78@uniandes.edu.co';
6341;'ci42@hotmail.com';
6342;'xoge17@hotmail.com';
6343;'cato60@yahoo.com';
6344;'hi13@yahoo.com';
6345;'liji96@hotmail.com';
6346;'ta27@hotmail.com';
6347;'yu90@uniandes.edu.co';
6348;'pago90@uniandes.edu.co';
6349;'ru80@yahoo.com';
6350;'nibi43@hotmail.com';
6351;'vo49@yahoo.com';
6352;'wo16@hotmail.com';
6353;'bova94@uniandes.edu.co';
6354;'la59@yahoo.com';
6355;'yoje70@gmail.com';
6356;'no59@yahoo.com';
6357;'caqo38@yahoo.com';
6358;'viji97@yahoo.com';
6359;'mope61@yahoo.com';
6360;'bo43@hotmail.com';
6361;'luzu20@uniandes.edu.co';
6362;'hu98@yahoo.com';
6363;'xo16@gmail.com';
6364;'na19@yahoo.com';
6365;'qa71@hotmail.com';
6366;'gaye38@yahoo.com';
6367;'da78@gmail.com';
6368;'ha10@gmail.com';
6369;'wone18@yahoo.com';
6370;'late48@uniandes.edu.co';
6371;'xuze37@yahoo.com';
6372;'peqi24@uniandes.edu.co';
6373;'yuhi88@gmail.com';
6374;'le15@yahoo.com';
6375;'yinu25@yahoo.com';
6376;'qoki87@hotmail.com';
6377;'pi82@hotmail.com';
6378;'pimo68@hotmail.com';
6379;'zuba29@hotmail.com';
6380;'kequ94@yahoo.com';
6381;'jami48@uniandes.edu.co';
6382;'ga65@yahoo.com';
6383;'peca60@uniandes.edu.co';
6384;'gexu59@hotmail.com';
6385;'re36@uniandes.edu.co';
6386;'sicu93@gmail.com';
6387;'ru30@uniandes.edu.co';
6388;'vi39@hotmail.com';
6389;'paqi60@hotmail.com';
6390;'mure42@yahoo.com';
6391;'xavu68@gmail.com';
6392;'wi59@uniandes.edu.co';
6393;'pizu94@yahoo.com';
6394;'le92@hotmail.com';
6395;'ka30@hotmail.com';
6396;'wu12@gmail.com';
6397;'cusa56@hotmail.com';
6398;'xi27@uniandes.edu.co';
6399;'bi8@gmail.com';
6400;'lehi9@hotmail.com';
6401;'lu42@hotmail.com';
6402;'te12@uniandes.edu.co';
6403;'fabe13@yahoo.com';
6404;'fo3@gmail.com';
6405;'he12@hotmail.com';
6406;'ni64@yahoo.com';
6407;'hi97@yahoo.com';
6408;'qa42@gmail.com';
6409;'paga27@yahoo.com';
6410;'po10@hotmail.com';
6411;'qi14@uniandes.edu.co';
6412;'hika62@yahoo.com';
6413;'fe49@gmail.com';
6414;'gipa60@hotmail.com';
6415;'mudo97@uniandes.edu.co';
6416;'bidu77@yahoo.com';
6417;'doxu2@hotmail.com';
6418;'biwi38@yahoo.com';
6419;'qa27@hotmail.com';
6420;'du9@yahoo.com';
6421;'zenu43@hotmail.com';
6422;'ku18@hotmail.com';
6423;'pa32@hotmail.com';
6424;'pa11@yahoo.com';
6425;'ja97@yahoo.com';
6426;'tiqu56@hotmail.com';
6427;'wi31@yahoo.com';
6428;'he6@uniandes.edu.co';
6429;'zumu55@uniandes.edu.co';
6430;'juxa62@yahoo.com';
6431;'vo80@uniandes.edu.co';
6432;'ve60@yahoo.com';
6433;'wi38@hotmail.com';
6434;'lifu50@gmail.com';
6435;'su85@gmail.com';
6436;'fe9@hotmail.com';
6437;'ye21@uniandes.edu.co';
6438;'wa66@hotmail.com';
6439;'de15@uniandes.edu.co';
6440;'sego45@uniandes.edu.co';
6441;'quka1@hotmail.com';
6442;'du19@uniandes.edu.co';
6443;'ti2@hotmail.com';
6444;'ya32@yahoo.com';
6445;'muya9@gmail.com';
6446;'ro14@gmail.com';
6447;'ju88@gmail.com';
6448;'sewo26@hotmail.com';
6449;'ci99@gmail.com';
6450;'puna74@hotmail.com';
6451;'hile6@hotmail.com';
6452;'ki39@uniandes.edu.co';
6453;'pa65@hotmail.com';
6454;'jeye54@hotmail.com';
6455;'xiyi12@gmail.com';
6456;'jewi51@yahoo.com';
6457;'refa36@hotmail.com';
6458;'dici52@gmail.com';
6459;'mi57@hotmail.com';
6460;'pepu1@hotmail.com';
6461;'ji15@yahoo.com';
6462;'qi24@hotmail.com';
6463;'je16@uniandes.edu.co';
6464;'de71@uniandes.edu.co';
6465;'yu26@gmail.com';
6466;'ce89@gmail.com';
6467;'cono50@yahoo.com';
6468;'re42@hotmail.com';
6469;'hezo28@uniandes.edu.co';
6470;'pi15@yahoo.com';
6471;'baru90@hotmail.com';
6472;'kopu5@hotmail.com';
6473;'su25@yahoo.com';
6474;'hale30@uniandes.edu.co';
6475;'zuwu45@gmail.com';
6476;'xe43@uniandes.edu.co';
6477;'zo79@hotmail.com';
6478;'ke60@gmail.com';
6479;'wi42@uniandes.edu.co';
6480;'qago45@hotmail.com';
6481;'le16@hotmail.com';
6482;'sa32@hotmail.com';
6483;'sahi59@yahoo.com';
6484;'poge44@hotmail.com';
6485;'ca82@yahoo.com';
6486;'gako37@hotmail.com';
6487;'nu14@hotmail.com';
6488;'lofo49@hotmail.com';
6489;'lemu78@hotmail.com';
6490;'luwe32@hotmail.com';
6491;'bu40@hotmail.com';
6492;'ge35@yahoo.com';
6493;'finu18@uniandes.edu.co';
6494;'fudi88@yahoo.com';
6495;'xuwo66@uniandes.edu.co';
6496;'fupu56@hotmail.com';
6497;'ju90@hotmail.com';
6498;'bu19@uniandes.edu.co';
6499;'budo93@gmail.com';
6500;'peja91@uniandes.edu.co';
6501;'zafe68@yahoo.com';
